Predio;I.D. Faena;N° Orden;Cultivo;Fecha;Codigo Producto;Nombre Producto;Ing Activo;N° Autorización SAG;Tratamiento;Cantidad;U. Med.;Moja. Lts x Ha;Tipo Dosis;Dosis;Ha. Aplica;T.Cantidad Ha. Aplica;R.Aplica Calculado;Real Aplicado;Cobertura;N° Aplica Periodo.;Nº aplica etiqueta;Clasifica;Cod Cuartel;Cuartel / Potrero;Total Ha.;Fecha Inicio Aplica;Hr. Inicio;Fecha Term. Aplica;Hr. Término;Hr. Reingre;Carencia;Dias Carencias PPPL;Plazo Seguridad;Concentración;Adjunto Productos;Estado;Faena;Labor;Clima;Viento;Temp.;Responsable (Aplicaciones);Dosificador (Aplicaciones);Verificador Técnico (Aplicaciones);Aplicador;Aplicador 2;Observaciones;Usuario Login;Total Producto;Maquinarias;Total Maqui;Maq Cod/GPS;Tot.Maq c/GPS;Tot Orden Aplica;Cantidad Periodo;Tipo Envase;Cantidad Envases;N° Lote Envase
55.798;55798;9/12/2024;EEII;EEII 2;16 - Ha:4.900, Pl:8160;Uva;4,9;APLICACIONES;NO USAR AF - 24;0;1.960;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;natalia;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.797;55797;9/12/2024;EEII;EEII 2;15 - Ha:3.440, Pl:5619;Uva;3,44;APLICACIONES;NO USAR AF - 24;0;1.376;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;natalia;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.796;55796;9/12/2024;EEII;EEII 2;14 - Ha:2.280, Pl:3726;Uva;2,28;APLICACIONES;NO USAR AF - 24;0;912;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;natalia;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.795;55795;9/12/2024;EEII;EEII 1;8 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 24;0;2.216;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;natalia;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.794;55794;9/12/2024;EEII;EEII 1;6 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 24;0;2.216;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;natalia;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.793;55793;9/12/2024;EEII;EEII 1;5 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 24;0;2.216;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;natalia;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.792;55792;9/12/2024;EEII;EEII 1;4 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 24;0;2.216;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;natalia;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.791;55791;9/12/2024;EEII;EEII 1;3 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 24;0;2.216;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;natalia;Post-Cosecha;Trato;Confirmada;;;;;;;;;;;;;;;;;;
50.234;50234;9/12/2024;EEII;EEII 1;2 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 24;0;2.216;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.225;50225;9/12/2024;EEII;EEII 1;1 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 24;0;2.216;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.224;50224;9/12/2024;EEII;EEII 2;21 - Ha:3.190, Pl:5211;Uva;3,19;APLICACIONES;NO USAR AF - 23;0;1.595;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.223;50223;9/12/2024;EEII;EEII 2;20 - Ha:4.680, Pl:7659;Uva;4,68;APLICACIONES;NO USAR AF - 23;0;2.340;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.214;50214;9/12/2024;EEII;EEII 2;19 - Ha:3.590, Pl:5867;Uva;3,59;APLICACIONES;NO USAR AF - 23;0;1.295;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.213;50213;9/12/2024;EEII;EEII 2;18 - Ha:2.120, Pl:3460;Uva;2,12;APLICACIONES;NO USAR AF - 23;0;1.060;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.205;50205;9/12/2024;EEII;EEII 2;17 - Ha:3.430, Pl:7544;Uva;3,43;APLICACIONES;NO USAR AF - 23;0;1.715;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Trato;Confirmada;;;;;;;;;;;;;;;;;;
50.204;50204;9/12/2024;EEII;EEII 2;16 - Ha:4.900, Pl:8160;Uva;4,9;APLICACIONES;NO USAR AF - 23;0;2.450;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.203;50203;9/12/2024;EEII;EEII 2;15 - Ha:3.440, Pl:5619;Uva;3,44;APLICACIONES;NO USAR AF - 23;0;1.720;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.202;50202;9/12/2024;EEII;EEII 2;14 - Ha:2.280, Pl:3726;Uva;2,28;APLICACIONES;NO USAR AF - 23;0;1.140;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.201;50201;9/12/2024;EEII;EEII 1;8 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 23;0;2.770;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.200;50200;9/12/2024;EEII;EEII 1;7 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 23;0;2.770;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.179;50179;9/12/2024;EEII;EEII 1;6 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 23;0;2.770;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Trato;Confirmada;;;;;;;;;;;;;;;;;;
50.178;50178;9/12/2024;EEII;EEII 1;5 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 23;0;2.770;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.177;50177;9/12/2024;EEII;EEII 1;4 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 23;0;2.770;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.176;50176;9/12/2024;EEII;EEII 1;3 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 23;0;2.770;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.175;50175;9/12/2024;EEII;EEII 1;2 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 23;0;2.770;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.174;50174;9/12/2024;EEII;EEII 1;1 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 23;0;2.770;Total;$ 0,00;;;9/12/2024;9/12/2024;s/C 491 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Post-Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.923;55923;8/12/2024;EEI;EEI 1;9 - Ha:6.730, Pl:14642;Uva;6,73;APLICACIONES;FERTILIZACION;0;538;Total;$ 0,00;;;8/12/2024;8/12/2024;s/C 492 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.922;55922;8/12/2024;EEI;EEI 1;4 - Ha:6.310, Pl:13708;Uva;6,31;APLICACIONES;FERTILIZACION;0;252;Total;$ 0,00;;;8/12/2024;8/12/2024;s/C 492 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.921;55921;8/12/2024;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;2,85;APLICACIONES;FERTILIZACION;0;57;Total;$ 0,00;;;8/12/2024;8/12/2024;s/C 492 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.920;55920;8/12/2024;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;3,13;APLICACIONES;FERTILIZACION;0;182;Total;$ 0,00;;;8/12/2024;8/12/2024;s/C 492 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.497;55497;7/12/2024;EEI;EEI 1;9 - Ha:6.730, Pl:14642;Uva;6,73;APLICACIONES;FERTILIZACION;0;540;Total;$ 0,00;;;7/12/2024;7/12/2024;s/C 493 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.496;55496;7/12/2024;EEI;EEI 1;4 - Ha:6.310, Pl:13708;Uva;6,31;APLICACIONES;FERTILIZACION;0;253;Total;$ 0,00;;;7/12/2024;7/12/2024;s/C 493 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.495;55495;7/12/2024;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;2,85;APLICACIONES;FERTILIZACION;0;57;Total;$ 0,00;;;7/12/2024;7/12/2024;s/C 493 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.494;55494;7/12/2024;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;3,13;APLICACIONES;FERTILIZACION;0;182;Total;$ 0,00;;;7/12/2024;7/12/2024;s/C 493 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.485;55485;7/12/2024;EEI;EEI 1;8 - Ha:4.830, Pl:10585;Uva;4,83;APLICACIONES;FERTILIZACION;0;388;Total;$ 0,00;;;7/12/2024;7/12/2024;s/C 493 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.484;55484;7/12/2024;EEI;EEI 1;7 - Ha:6.010, Pl:13050;Uva;6,01;APLICACIONES;FERTILIZACION;0;242;Total;$ 0,00;;;7/12/2024;7/12/2024;s/C 493 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.483;55483;7/12/2024;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;2,85;APLICACIONES;FERTILIZACION;0;171;Total;$ 0,00;;;7/12/2024;7/12/2024;s/C 493 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.482;55482;7/12/2024;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;3,13;APLICACIONES;FERTILIZACION;0;69;Total;$ 0,00;;;7/12/2024;7/12/2024;s/C 493 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.506;55506;6/12/2024;EEI;EEI 2;14 - Ha:5.110, Pl:8360;Uva;5,11;APLICACIONES;FERTILIZACION;0;211;Total;$ 0,00;;;6/12/2024;6/12/2024;s/C 494 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.505;55505;6/12/2024;EEI;EEI 2;11 - Ha:4.070, Pl:6647;Uva;4,07;APLICACIONES;FERTILIZACION;0;149;Total;$ 0,00;;;6/12/2024;6/12/2024;s/C 494 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.504;55504;6/12/2024;EEI;EEI 1;7 - Ha:6.010, Pl:13050;Uva;6,01;APLICACIONES;FERTILIZACION;0;221;Total;$ 0,00;;;6/12/2024;6/12/2024;s/C 494 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.503;55503;6/12/2024;EEI;EEI 1;4 - Ha:6.310, Pl:13708;Uva;6,31;APLICACIONES;FERTILIZACION;0;232;Total;$ 0,00;;;6/12/2024;6/12/2024;s/C 494 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.502;55502;6/12/2024;EEI;EEI 2;14 - Ha:5.110, Pl:8360;Uva;5,11;APLICACIONES;FERTILIZACION;0;164;Total;$ 0,00;;;6/12/2024;6/12/2024;s/C 494 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.501;55501;6/12/2024;EEI;EEI 2;12 - Ha:2.290, Pl:3814;Uva;2,29;APLICACIONES;FERTILIZACION;0;42;Total;$ 0,00;;;6/12/2024;6/12/2024;s/C 494 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.500;55500;6/12/2024;EEI;EEI 2;11 - Ha:4.070, Pl:6647;Uva;4,07;APLICACIONES;FERTILIZACION;0;75;Total;$ 0,00;;;6/12/2024;6/12/2024;s/C 494 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.499;55499;6/12/2024;EEI;EEI 2;10 - Ha:1.640, Pl:2685;Uva;1,64;APLICACIONES;FERTILIZACION;0;120;Total;$ 0,00;;;6/12/2024;6/12/2024;s/C 494 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.498;55498;6/12/2024;EEI;EEI 2;3 - Ha:6.310, Pl:13708;Uva;6,31;APLICACIONES;FERTILIZACION;0;259;Total;$ 0,00;;;6/12/2024;6/12/2024;s/C 494 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.493;55493;4/12/2024;EEI;EEI 1;9 - Ha:6.730, Pl:14642;Uva;6,73;APLICACIONES;FERTILIZACION;0;540;Total;$ 0,00;;;4/12/2024;4/12/2024;s/C 496 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.492;55492;4/12/2024;EEI;EEI 1;4 - Ha:6.310, Pl:13708;Uva;6,31;APLICACIONES;FERTILIZACION;0;253;Total;$ 0,00;;;4/12/2024;4/12/2024;s/C 496 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.491;55491;4/12/2024;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;2,85;APLICACIONES;FERTILIZACION;0;57;Total;$ 0,00;;;4/12/2024;4/12/2024;s/C 496 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.490;55490;4/12/2024;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;3,13;APLICACIONES;FERTILIZACION;0;182;Total;$ 0,00;;;4/12/2024;4/12/2024;s/C 496 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.481;55481;3/12/2024;EEI;EEI 1;8 - Ha:4.830, Pl:10585;Uva;4,83;APLICACIONES;FERTILIZACION;0;388;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.480;55480;3/12/2024;EEI;EEI 1;7 - Ha:6.010, Pl:13050;Uva;6,01;APLICACIONES;FERTILIZACION;0;242;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.479;55479;3/12/2024;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;2,85;APLICACIONES;FERTILIZACION;0;171;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
55.478;55478;3/12/2024;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;3,13;APLICACIONES;FERTILIZACION;0;69;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.173;50173;3/12/2024;EEII;EEII 1;12 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 22;0;2.216;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.172;50172;3/12/2024;EEII;EEII 1;11 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 22;0;2.216;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.171;50171;3/12/2024;EEII;EEII 1;10 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 22;0;2.216;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.170;50170;3/12/2024;EEII;EEII 1;9 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;NO USAR AF - 22;0;2.216;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.169;50169;3/12/2024;EEI;EEI 1;9 - Ha:6.730, Pl:14642;Uva;6,73;APLICACIONES;NO USAR AF - 22;0;2.692;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.168;50168;3/12/2024;EEI;EEI 1;8 - Ha:4.830, Pl:10585;Uva;4,83;APLICACIONES;NO USAR AF - 22;0;1.932;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.166;50166;3/12/2024;EEI;EEI 1;7 - Ha:6.010, Pl:13050;Uva;6,01;APLICACIONES;NO USAR AF - 22;0;2.404;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.106;50106;3/12/2024;EEI;EEI 1;4 - Ha:6.310, Pl:13708;Uva;6,31;APLICACIONES;NO USAR AF - 22;0;2.524;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.105;50105;3/12/2024;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;2,85;APLICACIONES;NO USAR AF - 22;0;1.140;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
50.104;50104;3/12/2024;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;3,13;APLICACIONES;NO USAR AF - 22;0;1.252;Total;$ 0,00;;;3/12/2024;3/12/2024;s/C 497 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
49.343;49343;2/12/2024;EEIII;EEIII 4;47 - Ha:2.830, Pl:4707;Uva;2,83;APLICACIONES;NO USAR AF -  21;0;707;Total;$ 0,00;;;2/12/2024;2/12/2024;s/C 498 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
49.342;49342;2/12/2024;EEIII;EEIII 4;41 - Ha:3.860, Pl:6429;Uva;3,86;APLICACIONES;NO USAR AF -  21;0;965;Total;$ 0,00;;;2/12/2024;2/12/2024;s/C 498 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
49.341;49341;2/12/2024;EEIII;EEIII 3 B;38 - Ha:4.060, Pl:6720;Uva;4,06;APLICACIONES;NO USAR AF -  21;0;1.015;Total;$ 0,00;;;2/12/2024;2/12/2024;s/C 498 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
49.340;49340;2/12/2024;EEIII;EEIII 3 B;35 - Ha:4.320, Pl:7147;Uva;4,32;APLICACIONES;NO USAR AF -  21;0;1.080;Total;$ 0,00;;;2/12/2024;2/12/2024;s/C 498 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
49.339;49339;2/12/2024;EEIII;EEIII 3 B;32 - Ha:4.540, Pl:7491;Uva;4,54;APLICACIONES;NO USAR AF -  21;0;1.135;Total;$ 0,00;;;2/12/2024;2/12/2024;s/C 498 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
49.338;49338;2/12/2024;EEIII;EEIII 3 A;29 - Ha:2.250, Pl:3739;Uva;2,25;APLICACIONES;NO USAR AF -  21;0;565;Total;$ 0,00;;;2/12/2024;2/12/2024;s/C 498 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
49.337;49337;2/12/2024;EEIII;EEIII 3 A;25 - Ha:2.000, Pl:3260;Uva;2;APLICACIONES;NO USAR AF -  21;0;500;Total;$ 0,00;;;2/12/2024;2/12/2024;s/C 498 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;natalia;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
