Finca;Predio;Cuartel;Variedad;Has;Año;Ciclo;Kg;Estado;Referencia
El Espejo;EEII;9;Flame;5,54;2023;2022-2023;32.703;Pasa;El Espejo II 9 2023
El Espejo;EEII;9;Flame;5,54;2024;2023-2024;44269,87504;Pasa;El Espejo II 9 2024
El Espejo;EEII;9;Flame;5,54;2025;2024-2025;51.033;Pasa;El Espejo II 9 2025
El Espejo;EEII;10;Flame;5,54;2022;2021-2022;13.314;Pasa;El Espejo II 10 2022
El Espejo;EEII;10;Flame;5,54;2023;2022-2023;40.453;Pasa;El Espejo II 10 2023
El Espejo;EEII;10;Flame;5,54;2024;2023-2024;42129,8334;Pasa;El Espejo II 10 2024
El Espejo;EEII;10;Flame;5,54;2025;2024-2025;49.999;Pasa;El Espejo II 10 2025
El Espejo;EEII;11;Flame;5,54;2022;2021-2022;2.875;Pasa;El Espejo II 11 2022
El Espejo;EEII;11;Flame;5,54;2023;2022-2023;24.101;Pasa;El Espejo II 11 2023
El Espejo;EEII;11;Flame;5,54;2024;2023-2024;32174,0351;Pasa;El Espejo II 11 2024
El Espejo;EEII;11;Flame;5,54;2025;2024-2025;44.857;Pasa;El Espejo II 11 2025
El Espejo;EEII;12;Flame;5,54;2022;2021-2022;4.690;Pasa;El Espejo II 12 2022
El Espejo;EEII;12;Flame;5,54;2023;2022-2023;27.433;Pasa;El Espejo II 12 2023
El Espejo;EEII;12;Flame;5,54;2024;2023-2024;37658,48695;Pasa;El Espejo II 12 2024
El Espejo;EEII;12;Flame;5,54;2025;2024-2025;54.044;Pasa;El Espejo II 12 2025
El Espejo;EEIII;36;Fiesta;4,32;2025;2024-2025;15.500;Uva;El Espejo III 36 2025
El Espejo;EEIII;36;Fiesta;4,32;2025;2024-2025;4.178;Pasa;El Espejo III 36 2025
El Espejo;EEIII;37;Fiesta;4,26;2025;2024-2025;12.480;Uva;El Espejo III 37 2025
El Espejo;EEIII;37;Fiesta;4,26;2025;2024-2025;3.364;Pasa;El Espejo III 37 2025
El Espejo;EEIII;38;Flame;4,06;2025;2024-2025;10.880;Uva;El Espejo III 38 2025
El Espejo;EEIII;38;Flame;4,06;2025;2024-2025;3.396;Pasa;El Espejo III 38 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;BP 2026;;142.800;Uva;Camino Truncado 2 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;BP 2026;;35.700;Pasa;Camino Truncado 2 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;BP 2026;;96.960;Uva;Camino Truncado 4 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;BP 2026;;24.240;Pasa;Camino Truncado 4 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;BP 2026;;126.300;Uva;Camino Truncado 5 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;BP 2026;;31.575;Pasa;Camino Truncado 5 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;BP 2026;;54.510;Uva;Camino Truncado 8 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;BP 2026;;13.628;Pasa;Camino Truncado 8 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;BP 2026;;40.950;Uva;Camino Truncado 9 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;BP 2026;;10.238;Pasa;Camino Truncado 9 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;10;Fiesta;1,9;BP 2026;;85.500;Uva;Camino Truncado 10 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;10;Fiesta;1,9;BP 2026;;21.375;Pasa;Camino Truncado 10 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;BP 2026;;98.040;Uva;Camino Truncado 11 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;BP 2026;;24.510;Pasa;Camino Truncado 11 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;BP 2026;;101.600;Uva;Camino Truncado 12 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;BP 2026;;25.400;Pasa;Camino Truncado 12 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;BP 2026;;64.010;Uva;Camino Truncado 13 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;BP 2026;;16.003;Pasa;Camino Truncado 13 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;BP 2026;;44.850;Uva;Camino Truncado 14 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;BP 2026;;11.213;Pasa;Camino Truncado 14 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;BP 2026;;127.280;Uva;Camino Truncado 15 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;BP 2026;;31.820;Pasa;Camino Truncado 15 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;BP 2026;;133.200;Uva;Camino Truncado 16 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;BP 2026;;33.300;Pasa;Camino Truncado 16 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;BP 2026;;81.250;Uva;Camino Truncado 17 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;BP 2026;;20.313;Pasa;Camino Truncado 17 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;18;Arizul;2,05;BP 2026;;82.000;Uva;Camino Truncado 18 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;18;Arizul;2,05;BP 2026;;20.500;Pasa;Camino Truncado 18 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;BP 2026;;45.430;Uva;Camino Truncado 19 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;BP 2026;;11.358;Pasa;Camino Truncado 19 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;20;Flame;1,473;BP 2026;;51.555;Uva;Camino Truncado 20 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;20;Flame;1,473;BP 2026;;12.889;Pasa;Camino Truncado 20 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;21;Flame;2,64;BP 2026;;92.400;Uva;Camino Truncado 21 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;21;Flame;2,64;BP 2026;;23.100;Pasa;Camino Truncado 21 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;22;Fiesta;2,82;BP 2026;;126.900;Uva;Camino Truncado 22 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;22;Fiesta;2,82;BP 2026;;31.725;Pasa;Camino Truncado 22 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;23;Flame;1,4528;BP 2026;;50.848;Uva;Camino Truncado 23 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;23;Flame;1,4528;BP 2026;;12.712;Pasa;Camino Truncado 23 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;BP 2026;;45.750;Uva;Camino Truncado 51 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;BP 2026;;11.438;Pasa;Camino Truncado 51 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;BP 2026;;80.000;Uva;Camino Truncado 52 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;BP 2026;;20.000;Pasa;Camino Truncado 52 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;53;Fiesta;2,17;BP 2026;;86.800;Uva;Camino Truncado 53 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;53;Fiesta;2,17;BP 2026;;21.700;Pasa;Camino Truncado 53 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;54;Arizul;1,08;BP 2026;;37.800;Uva;Camino Truncado 54 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;54;Arizul;1,08;BP 2026;;9.450;Pasa;Camino Truncado 54 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;55;Fiesta;2,15;BP 2026;;96.750;Uva;Camino Truncado 55 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;55;Fiesta;2,15;BP 2026;;24.188;Pasa;Camino Truncado 55 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;56;Flame;1,81;BP 2026;;54.300;Uva;Camino Truncado 56 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;56;Flame;1,81;BP 2026;;13.575;Pasa;Camino Truncado 56 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;57;Flame;0,83;BP 2026;;6.640;Uva;Camino Truncado 57 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;57;Flame;0,83;BP 2026;;1.660;Pasa;Camino Truncado 57 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;58;Arizul;2,15;BP 2026;;43.000;Uva;Camino Truncado 58 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;58;Arizul;2,15;BP 2026;;10.750;Pasa;Camino Truncado 58 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;59;Fiesta;0,89;BP 2026;;26.700;Uva;Camino Truncado 59 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;59;Fiesta;0,89;BP 2026;;6.675;Pasa;Camino Truncado 59 BP 2026
El Espejo;EEI;1;Flame;3,13;BP 2026;;125.200;Uva;El Espejo I 1 BP 2026
El Espejo;EEI;2;Flame;2,85;BP 2026;;114.000;Uva;El Espejo I 2 BP 2026
El Espejo;EEI;3;Flame;6,31;BP 2026;;75.720;Uva;El Espejo I 3 BP 2026
El Espejo;EEI;4;Flame;6,31;BP 2026;;252.400;Uva;El Espejo I 4 BP 2026
El Espejo;EEI;5;Flame;4,58;BP 2026;;45.800;Uva;El Espejo I 5 BP 2026
El Espejo;EEI;6;Flame;2,03;BP 2026;;20.300;Uva;El Espejo I 6 BP 2026
El Espejo;EEI;7;Flame;6,01;BP 2026;;240.400;Uva;El Espejo I 7 BP 2026
El Espejo;EEI;8;Flame;4,83;BP 2026;;193.200;Uva;El Espejo I 8 BP 2026
El Espejo;EEI;9;Flame;6,73;BP 2026;;269.200;Uva;El Espejo I 9 BP 2026
El Espejo;EEI;10;Flame;1,64;BP 2026;;32.800;Uva;El Espejo I 10 BP 2026
El Espejo;EEI;11;Flame;4,07;BP 2026;;48.840;Uva;El Espejo I 11 BP 2026
El Espejo;EEI;12;Flame;2,29;BP 2026;;45.800;Uva;El Espejo I 12 BP 2026
El Espejo;EEI;14;Flame;5,11;BP 2026;;51.100;Uva;El Espejo I 14 BP 2026
El Espejo;EEI;1;Flame;3,13;BP 2026;;31.300;Pasa;El Espejo I 1 BP 2026
El Espejo;EEI;2;Flame;2,85;BP 2026;;28.500;Pasa;El Espejo I 2 BP 2026
El Espejo;EEI;3;Flame;6,31;BP 2026;;18.930;Pasa;El Espejo I 3 BP 2026
El Espejo;EEI;4;Flame;6,31;BP 2026;;63.100;Pasa;El Espejo I 4 BP 2026
El Espejo;EEI;5;Flame;4,58;BP 2026;;11.450;Pasa;El Espejo I 5 BP 2026
El Espejo;EEI;6;Flame;2,03;BP 2026;;5.075;Pasa;El Espejo I 6 BP 2026
El Espejo;EEI;7;Flame;6,01;BP 2026;;60.100;Pasa;El Espejo I 7 BP 2026
El Espejo;EEI;8;Flame;4,83;BP 2026;;48.300;Pasa;El Espejo I 8 BP 2026
El Espejo;EEI;9;Flame;6,73;BP 2026;;67.300;Pasa;El Espejo I 9 BP 2026
El Espejo;EEI;10;Flame;1,64;BP 2026;;8.200;Pasa;El Espejo I 10 BP 2026
El Espejo;EEI;11;Flame;4,07;BP 2026;;12.210;Pasa;El Espejo I 11 BP 2026
El Espejo;EEI;12;Flame;2,29;BP 2026;;11.450;Pasa;El Espejo I 12 BP 2026
El Espejo;EEI;14;Flame;5,11;BP 2026;;12.775;Pasa;El Espejo I 14 BP 2026
El Espejo;EEII;14;Fiesta;2,28;BP 2026;;79.800;Uva;El Espejo II 14 BP 2026
El Espejo;EEII;15;Fiesta;3,44;BP 2026;;120.400;Uva;El Espejo II 15 BP 2026
El Espejo;EEII;16;Fiesta;4,9;BP 2026;;122.500;Uva;El Espejo II 16 BP 2026
El Espejo;EEII;17;Fiesta;3,43;BP 2026;;85.750;Uva;El Espejo II 17 BP 2026
El Espejo;EEII;18;Fiesta;2,12;BP 2026;;53.000;Uva;El Espejo II 18 BP 2026
El Espejo;EEII;19;Fiesta;3,59;BP 2026;;89.750;Uva;El Espejo II 19 BP 2026
El Espejo;EEII;20;Fiesta;4,68;BP 2026;;117.000;Uva;El Espejo II 20 BP 2026
El Espejo;EEII;21;Fiesta;3,19;BP 2026;;79.750;Uva;El Espejo II 21 BP 2026
El Espejo;EEII;1;Selma;5,54;BP 2026;;193.900;Uva;El Espejo II 1 BP 2026
El Espejo;EEII;2;Selma;5,54;BP 2026;;193.900;Uva;El Espejo II 2 BP 2026
El Espejo;EEII;3;Selma;5,54;BP 2026;;166.200;Uva;El Espejo II 3 BP 2026
El Espejo;EEII;4;Selma;5,54;BP 2026;;138.500;Uva;El Espejo II 4 BP 2026
El Espejo;EEII;5;Selma;5,54;BP 2026;;138.500;Uva;El Espejo II 5 BP 2026
El Espejo;EEII;6;Selma;5,54;BP 2026;;138.500;Uva;El Espejo II 6 BP 2026
El Espejo;EEII;7;Selma;5,54;BP 2026;;138.500;Uva;El Espejo II 7 BP 2026
El Espejo;EEII;8;Selma;5,54;BP 2026;;138.500;Uva;El Espejo II 8 BP 2026
El Espejo;EEII;9;Flame;5,54;BP 2026;;221.600;Uva;El Espejo II 9 BP 2026
El Espejo;EEII;10;Flame;5,54;BP 2026;;221.600;Uva;El Espejo II 10 BP 2026
El Espejo;EEII;11;Flame;5,54;BP 2026;;221.600;Uva;El Espejo II 11 BP 2026
El Espejo;EEII;12;Flame;5,54;BP 2026;;221.600;Uva;El Espejo II 12 BP 2026
El Espejo;EEII;14;Fiesta;2,28;BP 2026;;19.950;Pasa;El Espejo II 14 BP 2026
El Espejo;EEII;15;Fiesta;3,44;BP 2026;;30.100;Pasa;El Espejo II 15 BP 2026
El Espejo;EEII;16;Fiesta;4,9;BP 2026;;30.625;Pasa;El Espejo II 16 BP 2026
El Espejo;EEII;17;Fiesta;3,43;BP 2026;;21.438;Pasa;El Espejo II 17 BP 2026
El Espejo;EEII;18;Fiesta;2,12;BP 2026;;13.250;Pasa;El Espejo II 18 BP 2026
El Espejo;EEII;19;Fiesta;3,59;BP 2026;;22.438;Pasa;El Espejo II 19 BP 2026
El Espejo;EEII;20;Fiesta;4,68;BP 2026;;29.250;Pasa;El Espejo II 20 BP 2026
El Espejo;EEII;21;Fiesta;3,19;BP 2026;;19.938;Pasa;El Espejo II 21 BP 2026
El Espejo;EEII;1;Selma;5,54;BP 2026;;48.475;Pasa;El Espejo II 1 BP 2026
El Espejo;EEII;2;Selma;5,54;BP 2026;;48.475;Pasa;El Espejo II 2 BP 2026
El Espejo;EEII;3;Selma;5,54;BP 2026;;41.550;Pasa;El Espejo II 3 BP 2026
El Espejo;EEII;4;Selma;5,54;BP 2026;;34.625;Pasa;El Espejo II 4 BP 2026
El Espejo;EEII;5;Selma;5,54;BP 2026;;34.625;Pasa;El Espejo II 5 BP 2026
El Espejo;EEII;6;Selma;5,54;BP 2026;;34.625;Pasa;El Espejo II 6 BP 2026
El Espejo;EEII;7;Selma;5,54;BP 2026;;34.625;Pasa;El Espejo II 7 BP 2026
El Espejo;EEII;8;Selma;5,54;BP 2026;;34.625;Pasa;El Espejo II 8 BP 2026
El Espejo;EEII;9;Flame;5,54;BP 2026;;55.400;Pasa;El Espejo II 9 BP 2026
El Espejo;EEII;10;Flame;5,54;BP 2026;;55.400;Pasa;El Espejo II 10 BP 2026
El Espejo;EEII;11;Flame;5,54;BP 2026;;55.400;Pasa;El Espejo II 11 BP 2026
El Espejo;EEII;12;Flame;5,54;BP 2026;;55.400;Pasa;El Espejo II 12 BP 2026
El Espejo;EEIII;22;Fiesta;3,64;BP 2026;;72.800;Uva;El Espejo III 22 BP 2026
El Espejo;EEIII;22;Fiesta;3,64;BP 2026;;18.200;Pasa;El Espejo III 22 BP 2026
El Espejo;EEIII;23;Fiesta;3,64;BP 2026;;72.800;Uva;El Espejo III 23 BP 2026
El Espejo;EEIII;23;Fiesta;3,64;BP 2026;;18.200;Pasa;El Espejo III 23 BP 2026
El Espejo;EEIII;24;Flame;3,64;BP 2026;;58.240;Uva;El Espejo III 24 BP 2026
El Espejo;EEIII;24;Flame;3,64;BP 2026;;14.560;Pasa;El Espejo III 24 BP 2026
El Espejo;EEIII;25;Flame;2;BP 2026;;32.000;Uva;El Espejo III 25 BP 2026
El Espejo;EEIII;25;Flame;2;BP 2026;;8.000;Pasa;El Espejo III 25 BP 2026
El Espejo;EEIII;26;Fiesta;2,8;BP 2026;;44.800;Uva;El Espejo III 26 BP 2026
El Espejo;EEIII;26;Fiesta;2,8;BP 2026;;11.200;Pasa;El Espejo III 26 BP 2026
El Espejo;EEIII;27;Fiesta;2,85;BP 2026;;45.600;Uva;El Espejo III 27 BP 2026
El Espejo;EEIII;27;Fiesta;2,85;BP 2026;;11.400;Pasa;El Espejo III 27 BP 2026
El Espejo;EEIII;28;Fiesta;4,28;BP 2026;;68.480;Uva;El Espejo III 28 BP 2026
El Espejo;EEIII;28;Fiesta;4,28;BP 2026;;17.120;Pasa;El Espejo III 28 BP 2026
El Espejo;EEIII;29;Flame;2,25;BP 2026;;36.000;Uva;El Espejo III 29 BP 2026
El Espejo;EEIII;29;Flame;2,25;BP 2026;;9.000;Pasa;El Espejo III 29 BP 2026
El Espejo;EEIII;30;Fiesta;4,32;BP 2026;;69.120;Uva;El Espejo III 30 BP 2026
El Espejo;EEIII;30;Fiesta;4,32;BP 2026;;17.280;Pasa;El Espejo III 30 BP 2026
El Espejo;EEIII;31;Fiesta;4,26;BP 2026;;68.160;Uva;El Espejo III 31 BP 2026
El Espejo;EEIII;31;Fiesta;4,26;BP 2026;;17.040;Pasa;El Espejo III 31 BP 2026
El Espejo;EEIII;32;Flame;4,54;BP 2026;;72.640;Uva;El Espejo III 32 BP 2026
El Espejo;EEIII;32;Flame;4,54;BP 2026;;18.160;Pasa;El Espejo III 32 BP 2026
El Espejo;EEIII;33;Fiesta;4,26;BP 2026;;68.160;Uva;El Espejo III 33 BP 2026
El Espejo;EEIII;33;Fiesta;4,26;BP 2026;;17.040;Pasa;El Espejo III 33 BP 2026
El Espejo;EEIII;34;Fiesta;4,26;BP 2026;;68.160;Uva;El Espejo III 34 BP 2026
El Espejo;EEIII;34;Fiesta;4,26;BP 2026;;17.040;Pasa;El Espejo III 34 BP 2026
El Espejo;EEIII;35;Flame;4,32;BP 2026;;69.120;Uva;El Espejo III 35 BP 2026
El Espejo;EEIII;35;Flame;4,32;BP 2026;;17.280;Pasa;El Espejo III 35 BP 2026
El Espejo;EEIII;36;Fiesta;4,32;BP 2026;;69.120;Uva;El Espejo III 36 BP 2026
El Espejo;EEIII;36;Fiesta;4,32;BP 2026;;17.280;Pasa;El Espejo III 36 BP 2026
El Espejo;EEIII;37;Fiesta;4,26;BP 2026;;68.160;Uva;El Espejo III 37 BP 2026
El Espejo;EEIII;37;Fiesta;4,26;BP 2026;;17.040;Pasa;El Espejo III 37 BP 2026
El Espejo;EEIII;38;Flame;4,06;BP 2026;;64.960;Uva;El Espejo III 38 BP 2026
El Espejo;EEIII;38;Flame;4,06;BP 2026;;16.240;Pasa;El Espejo III 38 BP 2026
El Espejo;EEIII;39;Selma;4,23;BP 2026;;21.150;Uva;El Espejo III 39 BP 2026
El Espejo;EEIII;39;Selma;4,23;BP 2026;;5.288;Pasa;El Espejo III 39 BP 2026
El Espejo;EEIII;40;Fiesta;4,23;BP 2026;;21.150;Uva;El Espejo III 40 BP 2026
El Espejo;EEIII;40;Fiesta;4,23;BP 2026;;5.288;Pasa;El Espejo III 40 BP 2026
El Espejo;EEIII;41;Flame;3,86;BP 2026;;19.300;Uva;El Espejo III 41 BP 2026
El Espejo;EEIII;41;Flame;3,86;BP 2026;;4.825;Pasa;El Espejo III 41 BP 2026
El Espejo;EEIII;42;Selma;4,23;BP 2026;;21.150;Uva;El Espejo III 42 BP 2026
El Espejo;EEIII;42;Selma;4,23;BP 2026;;5.288;Pasa;El Espejo III 42 BP 2026
El Espejo;EEIII;43;Fiesta;4,23;BP 2026;;21.150;Uva;El Espejo III 43 BP 2026
El Espejo;EEIII;43;Fiesta;4,23;BP 2026;;5.288;Pasa;El Espejo III 43 BP 2026
El Espejo;EEIII;44;Flame;3,65;BP 2026;;18.250;Uva;El Espejo III 44 BP 2026
El Espejo;EEIII;44;Flame;3,65;BP 2026;;4.563;Pasa;El Espejo III 44 BP 2026
El Espejo;EEIII;45;Selma;4,26;BP 2026;;21.300;Uva;El Espejo III 45 BP 2026
El Espejo;EEIII;45;Selma;4,26;BP 2026;;5.325;Pasa;El Espejo III 45 BP 2026
El Espejo;EEIII;46;Fiesta;3,83;BP 2026;;19.150;Uva;El Espejo III 46 BP 2026
El Espejo;EEIII;46;Fiesta;3,83;BP 2026;;4.788;Pasa;El Espejo III 46 BP 2026
El Espejo;EEIII;47;Flame;2,83;BP 2026;;14.150;Uva;El Espejo III 47 BP 2026
El Espejo;EEIII;47;Flame;2,83;BP 2026;;3.538;Pasa;El Espejo III 47 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;15;Flame;3,69;BP 2026;;148.000;Uva;La Chimbera 15 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;15;Flame;3,69;BP 2026;;37.000;Pasa;La Chimbera 15 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;16;Flame;4,4;BP 2026;;176.000;Uva;La Chimbera 16 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;16;Flame;4,4;BP 2026;;44.000;Pasa;La Chimbera 16 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;17;Flame;2,24;BP 2026;;99.000;Uva;La Chimbera 17 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;17;Flame;2,24;BP 2026;;24.750;Pasa;La Chimbera 17 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;BP 2026;;176.000;Uva;La Chimbera 18 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;BP 2026;;44.000;Pasa;La Chimbera 18 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;19;Flame;2,24;BP 2026;;99.000;Uva;La Chimbera 19 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;19;Flame;2,24;BP 2026;;24.750;Pasa;La Chimbera 19 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;BP 2026;;154.000;Uva;La Chimbera 20 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;BP 2026;;38.500;Pasa;La Chimbera 20 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;21;Flame;2,24;BP 2026;;99.000;Uva;La Chimbera 21 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;21;Flame;2,24;BP 2026;;24.750;Pasa;La Chimbera 21 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;BP 2026;;117.000;Uva;La Chimbera 22 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;BP 2026;;29.250;Pasa;La Chimbera 22 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;23;Fiesta;2,84;BP 2026;;84.000;Uva;La Chimbera 23 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;23;Fiesta;2,84;BP 2026;;21.000;Pasa;La Chimbera 23 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;24;Arizul;2,84;BP 2026;;112.000;Uva;La Chimbera 24 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;24;Arizul;2,84;BP 2026;;28.000;Pasa;La Chimbera 24 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;25;Arizul;2,84;BP 2026;;112.000;Uva;La Chimbera 25 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;25;Arizul;2,84;BP 2026;;28.000;Pasa;La Chimbera 25 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;BP 2026;;130.500;Uva;La Chimbera 26 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;BP 2026;;32.625;Pasa;La Chimbera 26 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;BP 2026;;116.000;Uva;La Chimbera 27 BP 2026
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;BP 2026;;29.000;Pasa;La Chimbera 27 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;1;Selma;4,63;BP 2026;;76.950;Uva;Puente Alto 1 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;1;Selma;4,63;BP 2026;;19.238;Pasa;Puente Alto 1 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;2;Flame;5,13;BP 2026;;184.680;Uva;Puente Alto 2 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;2;Flame;5,13;BP 2026;;46.170;Pasa;Puente Alto 2 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;3;Flame;5,11;BP 2026;;204.400;Uva;Puente Alto 3 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;3;Flame;5,11;BP 2026;;51.100;Pasa;Puente Alto 3 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;4;Flame;4,44;BP 2026;;133.200;Uva;Puente Alto 4 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;4;Flame;4,44;BP 2026;;33.300;Pasa;Puente Alto 4 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;BP 2026;;83.520;Uva;Puente Alto 5 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;BP 2026;;20.880;Pasa;Puente Alto 5 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;BP 2026;;126.000;Uva;Puente Alto 6 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;BP 2026;;31.500;Pasa;Puente Alto 6 BP 2026
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;7;Selma;1,15;BP 2026;;23.000;Uva;Puente Alto 7 BP 2026
